,word,freq,embed_pca_x,embed_pca_y,embed_tsne_x,embed_tsne_y
381,M338~B,0,-0.6269175301591853,-1.2642845984147255,34.25505447387695,20.320077896118164
382,M029~E,0,0.40145484177696766,0.16394580264315953,-10.749571800231934,0.5158135294914246
383,M323,10,-0.9963520465762011,-0.9062500025855558,35.014278411865234,-2.201700448989868
384,M265~K,0,-0.1870460085481615,1.2138690132873007,-7.531300067901611,-40.0416259765625
385,M246,7,-0.3590652119988263,-0.4899285121637879,19.001998901367188,4.642360687255859
386,M332~D,0,-0.44167599538029484,-1.378919317560484,35.67145919799805,19.17460060119629
387,M064,4,0.20167201359364345,-0.345349451744239,-13.942793846130371,12.26388168334961
388,M075~AB,0,-0.36090574220705784,0.16889439722975116,2.2599377632141113,-13.756381034851074
389,M207~M,0,-0.6810355486659927,-0.181121742793127,25.282238006591797,-14.15745735168457
390,M320~N,0,0.5710413967267848,-0.07019017714517874,-11.275508880615234,9.951452255249023
391,M195,20,-1.5563231970444276,-1.3063922918854987,37.66378402709961,-7.6235761642456055
392,M285,1,0.03327275968909814,0.5025607493024636,-21.1155948638916,-29.275068283081055
393,M102~I,0,0.015009313435381975,-0.46922986869735783,13.970781326293945,15.353386878967285
394,M332~F,0,-0.15697649241957573,0.31400328649987536,-8.026250839233398,-15.552470207214355
395,M338~Q,0,0.2171988864192698,0.7039308245211936,-10.776427268981934,-29.681007385253906
396,M075~K,0,-0.7062886880890359,0.04875394263723388,24.14453887939453,-9.715253829956055
397,|M370+M046+M370|,9,-2.072281012168478,0.5384985504658473,28.882692337036133,-27.191478729248047
398,M295~A,0,0.31689119927463516,-0.41528299218790155,-10.84450912475586,9.447051048278809
399,M324~A,0,0.5037913239906141,-0.003138434681509454,-18.954444885253906,22.054813385009766
400,M267~F,0,0.07267841086544623,0.6867845747830668,-7.600898265838623,-31.866117477416992
401,M387~CA,0,-0.986495448193998,-1.8187624865965104,40.670658111572266,12.442760467529297
402,M382~A,0,-0.09897379149510074,0.12973173829123463,3.725755214691162,-11.663013458251953
403,|M260+N24|,0,-0.696201243513181,-0.4279976013221503,25.00507164001465,-9.736977577209473
404,M068~C,0,0.13862453684724263,-0.12770570124550676,2.5955958366394043,24.414260864257812
405,|M153+M075~G+M153|,0,-0.11655326523126332,1.004362216763831,-3.8250088691711426,-38.3125114440918
406,M391,34,-2.5402211097038156,-0.6197048926811236,39.337032318115234,-11.109600067138672
407,M284~K,0,0.19937222952138345,0.9604146151984915,-9.3931245803833,-31.477827072143555
408,M069~A,0,-1.4356946941206679,2.021587516752891,23.471288681030273,-32.709991455078125
409,M051~B,0,-0.6919773682409812,-1.5227481552649198,39.66599655151367,11.589248657226562
410,M263~B,0,-1.1124154999369877,1.2195397651137654,22.26898765563965,-33.619293212890625
411,M110,11,0.08653434341614256,-0.6393783567515895,27.599580764770508,24.78154945373535
412,|M201+M377+M377|,4,-0.9164381875429056,0.6515008985565581,17.05974006652832,-27.380414962768555
413,|M175+M175|,7,-0.9335386345132412,-0.10968728014499853,24.464881896972656,-2.024272918701172
414,M341,32,-2.0810888139905046,-0.7629963132010089,36.11191940307617,-8.007661819458008
415,M387~I,0,-0.5287547023049599,-1.5195571108517383,37.33610916137695,7.8872809410095215
416,M218~G,0,0.0038583589168258744,0.41621294824614435,-6.749713897705078,-15.921048164367676
417,|M377+M383+M377|,1,0.45485744237453385,0.008905356643117184,-18.076108932495117,25.57059097290039
418,M246~O,0,0.11327171837355637,0.09246947789073892,-12.370440483093262,-2.6907520294189453
419,M453,1,0.23986954195534163,0.09616726283471191,-14.752214431762695,-2.431865930557251
420,|M377+M377|,9,-0.7992864989956858,-1.2108599322394138,37.585906982421875,12.154805183410645
421,M301~B,0,0.49185146430945303,0.10050924774095508,-23.438020706176758,22.28221893310547
422,M296,32,-0.6630744404871514,-1.0373695517589618,28.019540786743164,7.229501247406006
423,M064~A,0,-0.9115165192632192,0.033808064838098055,20.679407119750977,-13.244139671325684
424,M059~A,0,0.09699333515019987,-0.30383434671463455,6.026644229888916,15.435032844543457
425,M205,2,-0.13957254221847426,0.16537459653378095,7.187355041503906,-22.561359405517578
426,M069~AB,0,0.5596043769961281,-0.009965554509082002,-22.482345581054688,31.510265350341797
427,M214~A,0,0.5923388417172969,-0.35348581448171446,5.584095478057861,35.61007308959961
428,M295~K,0,0.12327185482545941,0.4158949041972096,-14.742301940917969,-5.709177017211914
429,M340~C,0,0.14419902185562794,-0.09549737959547838,11.644211769104004,16.126279830932617
430,M131~E,0,-1.368206191788486,-1.198765052780673,37.15001678466797,-3.239173412322998
431,|M218+M101|,8,-0.12461286890965062,-0.931535665491396,29.461557388305664,22.397790908813477
432,M285~C,0,-0.4872830088166871,0.02379439559264458,5.084991931915283,-7.268299579620361
433,M346~A2,0,-0.03235777775729415,0.18476146233937013,6.997925281524658,-6.255039215087891
434,M367~C,0,-0.9755073399747389,-0.747186727041433,30.466041564941406,-2.511033535003662
435,M056~H,0,0.35870551420702784,0.1130283711333035,-14.649813652038574,19.653154373168945
436,M010~6,7,-1.1255662102311335,-0.05366081516104582,25.50042724609375,-17.85120964050293
437,M075~A,0,0.14121395644662466,0.4497327478738653,-10.194891929626465,-20.073028564453125
438,M136~K,0,-0.5284749756595336,0.535438701987224,11.565492630004883,-25.667234420776367
439,M075~B,0,0.09022378541724886,0.35442622692585535,-1.6769909858703613,-16.99664306640625
440,M297@B,0,0.7300316870526871,0.2352383182964843,-15.396512031555176,17.6697998046875
441,M379~C@B,0,0.3547345597627647,0.14260919590247145,-22.737171173095703,-8.986868858337402
442,M102~E,0,-2.8691806254522123,1.2742513536420514,30.55598258972168,-29.667593002319336
443,M075~GA,0,0.353279912239495,-0.1646328096751716,-12.094362258911133,4.5609660148620605
444,M311~B,0,-1.3288099568256035,-1.2122592325530444,37.970420837402344,-7.943409442901611
445,M352~C,0,-0.8799146326931302,0.5025311178841567,18.980052947998047,-25.23053741455078
446,M180~B,0,-0.3650205320315717,-0.9091072053721356,21.777442932128906,9.791211128234863
447,M381,14,-0.6954092980454474,-0.7874177366002835,24.455041885375977,11.992663383483887
